File_path,store_procedure_name,Extracted,db
StagingToEDW_DimMartStudent,spDimStudentLoad,"from   
     ",No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,insert into the target table,No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,UPDATE SET  ,No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,from NULL ,No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,"From  
                    INTO @tblMrgeActions_SCD2",No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,"FROM  
             ",No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,FROM @tblMrgeActions_SCD2  ,No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,INSERT INTO DimStudent,No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,FROM DW_Landing.dbo.DimStudentLanding S  ,DW_Landing
StagingToEDW_DimMartStudent,spDimStudentLoad,JOIN ,No db found
StagingToEDW_DimMartStudent,spDimStudentLoad,"From  
                    WHERE scd2.MergeAction ",scd2
StagingToEDW_DimMartStudent,spDimStudentLoad,from into Target.,Target
StagingToEDW_DimMartStudent,spDimStudentLoad,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimMartTier,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
StagingToEDW_DimMartTier,spBeginAuditLog,INSERT INTO AuditLog,No db found
StagingToEDW_DimMartTier,spEndAuditLog,update  audit table after the DML operation on the table,No db found
StagingToEDW_DimMartTier,spEndAuditLog,FROM AuditLog,No db found
StagingToEDW_DimMartTier,spEndAuditLog,UPDATE	AuditLog,No db found
StagingToEDW_DimMartTuitionAssistanceProvider,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
StagingToEDW_DimMartTuitionAssistanceProvider,spBeginAuditLog,INSERT INTO AuditLog,No db found
StagingToEDW_DimMartTuitionAssistanceProvider,spEndAuditLog,update  audit table after the DML operation on the table,No db found
StagingToEDW_DimMartTuitionAssistanceProvider,spEndAuditLog,FROM AuditLog,No db found
StagingToEDW_DimMartTuitionAssistanceProvider,spEndAuditLog,UPDATE	AuditLog,No db found
StagingToEDW_DimMeasure,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
StagingToEDW_DimMeasure,spBeginAuditLog,INSERT INTO AuditLog,No db found
StagingToEDW_DimMeasure,spEndAuditLog,update  audit table after the DML operation on the table,No db found
StagingToEDW_DimMeasure,spEndAuditLog,FROM AuditLog,No db found
StagingToEDW_DimMeasure,spEndAuditLog,UPDATE	AuditLog,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,FROM sys.objects,sys
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from Source by calling,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from step 3,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from source,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @RowCount INT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @Error INT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @SourceCount INT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @InsertCount INT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @UpdateCount INT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @DeleteCount INT,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @tblMrgeActions_SCD2 TABLE,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from Source,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from source ,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from Source.,Source
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,UPDATE tgt,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,FROM BING_EDW.dbo.DimOrganization AS tgt ,BING_EDW
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,JOIN ,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,update process for changed existing records,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,"from 
		   ",No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,insert into the target table,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,"update
                                  AND S.OrgID ",S
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,UPDATE SET,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from NULL ,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,"FROM
             ",No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,FROM @tblMrgeActions_SCD2,No db found
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,INSERT INTO BING_EDW.dbo.DimOrganization,BING_EDW
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,from into Target.,Target
StagingToEDW_DimOrganization,spHR_StagingToEDW_DimOrganization,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,FROM sys.objects,sys
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,Update ETL process for,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,from Source by calling,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,Update counts to caller,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,from source,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @RowCount INT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @Error INT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @SourceCount INT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @InsertCount INT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @UpdateCount INT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @DeleteCount INT,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,FROM Source,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,FROM source ,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,FROM Source.,Source
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,UPDATE SET,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,"FROM
             ",No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,FROM @tblMergeActions,No db found
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,FROM into Target.,Target
StagingToEDW_DimPayBasis,spHR_StagingToEDW_DimPayBasis,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,FROM sys.objects,sys
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,Update ETL process for,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,from Source by calling,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,Update counts to caller,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,from source,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @RowCount INT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @Error INT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @SourceCount INT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @InsertCount INT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @UpdateCount INT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @DeleteCount INT,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,FROM Source,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,FROM source ,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,FROM Source.,Source
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,UPDATE SET,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,"FROM
             ",No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,FROM @tblMergeActions,No db found
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,FROM into Target.,Target
StagingToEDW_DimPayGrade,spHR_StagingToEDW_DimPayGrade,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,Update ETL process for,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from Source by calling,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,Update  required for this EDW,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from source,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @RowCount INT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @Error INT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @SourceCount INT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @InsertCount INT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @UpdateCount INT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @DeleteCount INT,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from Source,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from source ,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from Source.,Source
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,update process for changed existing records,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,"from 
		   ",No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,insert into the target table,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,UPDATE SET,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,"FROM
             ",No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,FROM @tblMergeActions,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,FROM @tblDeleteActions,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,update in ,No db found
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,from into Target.,Target
StagingToEDW_DimPaymentType,spCMS_StagingToEDW_DimPaymentType,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM sys.objects,sys
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,Update ETL process for,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,from Source by calling,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,Update counts to caller,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,from source,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @RowCount INT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @Error INT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @SourceCount INT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @InsertCount INT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @UpdateCount INT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @DeleteCount INT,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM Source,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM source ,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM Source.,Source
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM [BING_EDW].[dbo].[DimPayRateChangeReason],[BING_EDW]
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,INSERT INTO [BING_EDW].[dbo].[DimPayRateChangeReason] ,[BING_EDW]
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,UPDATE SET,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,"FROM
             ",No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM @tblMergeActions,No db found
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,FROM into Target.,Target
StagingToEDW_DimPayRateChangeReason,spHR_StagingToEDW_DimPayRateChangeReason,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM sys.objects,sys
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,Update ETL process for,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,from Source by calling,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,Update counts to caller,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,from source,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @RowCount INT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @Error INT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @SourceCount INT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @InsertCount INT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @UpdateCount INT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @DeleteCount INT,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM Source,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM source ,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM Source.,Source
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM [BING_EDW].[dbo].[DimPayrollType],[BING_EDW]
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,INSERT INTO [BING_EDW].[dbo].[DimPayrollType] ,[BING_EDW]
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,UPDATE SET,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,"FROM
             ",No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM @tblMergeActions,No db found
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,FROM into Target.,Target
StagingToEDW_DimPayrollType,spMISC_StagingToEDW_DimPayrollType,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,FROM sys.objects,sys
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,Update ETL process for,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,from Staging to BING_EDW.,BING_EDW
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,from Source by calling,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,Update counts to caller,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,from source,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,DECLARE @AuditId BIGINT,No db found
StagingToEDW_DimPerformanceRating,spHR_StagingToEDW_DimPerformanceRating,DECLARE @RowCount INT,No db found
